,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
4846300,4846300,2021-04-19 14:12:28.792741+00:00,x,y,2021-05-21 17:00:00+00:00,2021-05-21 18:59:00+00:00,gamma,True,20.0,1,c-6,4846300,8650.0
12862118,12862118,2021-07-05 06:29:46.306259+00:00,x,y,2021-07-25 13:00:00+00:00,2021-07-25 15:00:00+00:00,alpha,True,15.0,1,a-9,12862118,17445.0
20620600,20620600,2021-08-23 12:57:31.488309+00:00,x,y,2021-08-26 04:40:00+00:00,2021-08-26 06:40:00+00:00,omega,True,20.0,1,d-1,20620600,13450.0
21686965,21686965,2021-08-31 10:03:41.291183+00:00,x,y,2021-09-04 10:00:00+00:00,2021-09-04 12:00:00+00:00,alpha,True,20.0,1,a-7,21686965,10545.0
17785689,17785689,2021-08-08 16:24:20.419499+00:00,x,y,2021-08-13 14:00:00+00:00,2021-08-13 15:55:00+00:00,beta,True,40.0,0,b-9,17785689,9360.0
14572389,14572389,2021-07-15 13:39:21.895606+00:00,x,y,2021-08-12 17:00:00+00:00,2021-08-12 18:59:00+00:00,gamma,True,20.0,2,c-6,14572389,13560.0
11738585,11738585,2021-06-29 04:19:12.215075+00:00,x,y,2021-07-01 05:00:00+00:00,2021-07-01 06:55:00+00:00,beta,True,40.0,0,b-1,11738585,10692.0
1942405,1942405,2021-02-20 13:47:22.488494+00:00,x,y,2021-03-07 05:00:00+00:00,2021-03-07 07:00:00+00:00,gamma,True,20.0,1,c-2,1942405,12500.0
10918236,10918236,2021-06-23 09:25:35.236035+00:00,x,y,2021-06-26 10:00:00+00:00,2021-06-26 12:00:00+00:00,alpha,True,15.0,1,a-7,10918236,9497.0
3016632,3016632,2021-03-11 05:31:23.515968+00:00,x,y,2021-03-23 11:00:00+00:00,2021-03-23 12:55:00+00:00,beta,True,40.0,0,b-69,3016632,9884.0
1202048,1202048,2021-02-02 21:30:26.541209+00:00,x,y,2021-02-08 05:15:00+00:00,2021-02-08 07:25:00+00:00,alpha,True,20.0,1,a-1,1202048,9799.0
14647086,14647086,2021-07-16 05:11:16.197297+00:00,x,y,2021-07-30 14:00:00+00:00,2021-07-30 15:55:00+00:00,beta,True,40.0,0,b-9,14647086,9160.0
12816140,12816140,2021-07-04 20:16:30.153460+00:00,x,y,2021-07-19 13:00:00+00:00,2021-07-19 15:00:00+00:00,alpha,True,15.0,1,a-9,12816140,9045.0
17453964,17453964,2021-08-06 22:03:56.331218+00:00,x,y,2021-08-28 13:00:00+00:00,2021-08-28 15:00:00+00:00,alpha,True,20.0,1,a-9,17453964,8381.0
4321943,4321943,2021-04-06 12:54:40.665566+00:00,x,y,2021-04-10 15:30:00+00:00,2021-04-10 17:30:00+00:00,alpha,True,15.0,1,a-7,4321943,8390.0
10750025,10750025,2021-06-21 21:53:29.196305+00:00,x,y,2021-07-03 16:00:00+00:00,2021-07-03 18:00:00+00:00,alpha,True,35.0,1,a-23,10750025,13277.0
6090361,6090361,2021-05-03 16:14:57.498212+00:00,x,y,2021-05-07 11:00:00+00:00,2021-05-07 13:00:00+00:00,gamma,True,20.0,1,c-4,6090361,12500.0
15550306,15550306,2021-07-23 09:13:11.567665+00:00,x,y,2021-07-30 14:00:00+00:00,2021-07-30 15:55:00+00:00,beta,True,40.0,0,b-9,15550306,15520.0
1397053,1397053,2021-02-07 20:22:15.597260+00:00,x,y,2021-02-09 16:00:00+00:00,2021-02-09 18:10:00+00:00,alpha,True,20.0,1,a-7,1397053,9799.0
19729667,19729667,2021-08-18 04:20:48.259526+00:00,x,y,2021-08-24 10:00:00+00:00,2021-08-24 12:00:00+00:00,gamma,True,20.0,2,c-2,19729667,10785.0
17291191,17291191,2021-08-05 19:50:07.278395+00:00,x,y,2021-09-02 07:00:00+00:00,2021-09-02 09:00:00+00:00,alpha,True,20.0,1,a-5,17291191,7524.0
16252183,16252183,2021-07-28 07:24:49.625973+00:00,x,y,2021-07-31 16:00:00+00:00,2021-07-31 18:00:00+00:00,alpha,True,35.0,1,a-23,16252183,14645.0
9849758,9849758,2021-06-14 12:53:41.633837+00:00,x,y,2021-06-18 14:00:00+00:00,2021-06-18 16:00:00+00:00,gamma,True,20.0,2,c-4,9849758,7900.0
12291971,12291971,2021-07-02 08:03:46.441711+00:00,x,y,2021-07-14 16:00:00+00:00,2021-07-14 18:00:00+00:00,alpha,True,35.0,1,a-23,12291971,10545.0
19331505,19331505,2021-08-15 20:24:16.120629+00:00,x,y,2021-08-17 10:00:00+00:00,2021-08-17 12:00:00+00:00,alpha,True,15.0,1,a-7,19331505,9045.0
383801,383801,2021-01-11 16:44:42.979670+00:00,x,y,2021-01-24 05:15:00+00:00,2021-01-24 07:25:00+00:00,alpha,True,20.0,1,a-1,383801,10227.0
21195491,21195491,2021-08-27 10:30:21.373628+00:00,x,y,2021-08-29 07:00:00+00:00,2021-08-29 09:00:00+00:00,alpha,True,20.0,1,a-5,21195491,12645.0
17383166,17383166,2021-08-06 13:44:16.269860+00:00,x,y,2021-08-15 13:00:00+00:00,2021-08-15 15:00:00+00:00,alpha,True,20.0,1,a-9,17383166,12645.0
68649,68649,2021-01-02 10:38:23.562663+00:00,x,y,2021-02-07 11:00:00+00:00,2021-02-07 13:00:00+00:00,gamma,True,32.0,2,c-4,68649,10400.0
9798988,9798988,2021-06-14 07:15:21.744328+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 15:55:00+00:00,beta,True,40.0,0,b-9,9798988,10650.0
20029647,20029647,2021-08-19 17:21:39.997689+00:00,x,y,2021-08-22 17:00:00+00:00,2021-08-22 18:59:00+00:00,gamma,True,20.0,2,c-6,20029647,29185.0
17010604,17010604,2021-08-03 17:21:20.143275+00:00,x,y,2021-08-26 10:00:00+00:00,2021-08-26 12:00:00+00:00,gamma,True,20.0,2,c-2,17010604,8765.0
11917787,11917787,2021-06-30 05:15:31.846869+00:00,x,y,2021-07-13 17:00:00+00:00,2021-07-13 18:59:00+00:00,gamma,True,20.0,1,c-6,11917787,8525.0
3398634,3398634,2021-03-17 03:40:32.600358+00:00,x,y,2021-03-21 05:00:00+00:00,2021-03-21 07:00:00+00:00,alpha,True,35.0,1,a-1,3398634,10799.0
6664031,6664031,2021-05-12 06:30:12.761758+00:00,x,y,2021-07-05 05:00:00+00:00,2021-07-05 06:55:00+00:00,beta,True,20.0,0,b-1,6664031,6723.0
280906,280906,2021-01-08 14:38:00.612376+00:00,x,y,2021-01-17 11:00:00+00:00,2021-01-17 13:00:00+00:00,gamma,True,32.0,2,c-4,280906,9900.0
2119307,2119307,2021-02-24 18:33:31.139858+00:00,x,y,2021-03-06 05:15:00+00:00,2021-03-06 07:25:00+00:00,alpha,True,15.0,1,a-1,2119307,12495.0
11193996,11193996,2021-06-25 10:16:06.368058+00:00,x,y,2021-06-28 17:00:00+00:00,2021-06-28 18:59:00+00:00,gamma,True,20.0,1,c-6,11193996,7500.0
6201814,6201814,2021-05-05 06:55:30.205604+00:00,x,y,2021-05-19 15:30:00+00:00,2021-05-19 17:30:00+00:00,alpha,True,35.0,1,a-7,6201814,6995.0
1319428,1319428,2021-02-05 18:22:53.656781+00:00,x,y,2021-02-17 16:00:00+00:00,2021-02-17 17:55:00+00:00,beta,True,35.0,0,b-19,1319428,9533.0
4449285,4449285,2021-04-09 17:20:17.878628+00:00,x,y,2021-04-11 11:00:00+00:00,2021-04-11 12:55:00+00:00,beta,True,40.0,0,b-69,4449285,11603.0
5563816,5563816,2021-04-26 06:05:21.581656+00:00,x,y,2021-05-31 13:30:00+00:00,2021-05-31 15:30:00+00:00,alpha,True,35.0,1,a-5,5563816,8290.0
1050581,1050581,2021-01-30 10:04:31.732120+00:00,x,y,2021-02-13 11:00:00+00:00,2021-02-13 12:55:00+00:00,beta,True,35.0,0,b-69,1050581,9564.0
11161801,11161801,2021-06-25 06:07:57.012266+00:00,x,y,2021-07-25 17:00:00+00:00,2021-07-25 18:59:00+00:00,gamma,True,20.0,2,c-6,11161801,11900.0
5963834,5963834,2021-05-01 18:44:40.470993+00:00,x,y,2021-05-20 17:00:00+00:00,2021-05-20 18:59:00+00:00,gamma,True,20.0,2,c-6,5963834,9650.0
6637752,6637752,2021-05-11 17:25:00.186043+00:00,x,y,2021-06-07 05:00:00+00:00,2021-06-07 07:00:00+00:00,alpha,True,15.0,1,a-1,6637752,6495.0
6226662,6226662,2021-05-05 13:45:30.047142+00:00,x,y,2021-05-10 16:00:00+00:00,2021-05-10 18:00:00+00:00,alpha,True,35.0,1,a-7,6226662,6995.0
13067317,13067317,2021-07-06 07:04:10.492423+00:00,x,y,2021-07-24 09:45:00+00:00,2021-07-24 11:45:00+00:00,gamma,True,20.0,1,c-2,13067317,11300.0
1295279,1295279,2021-02-05 07:09:19.436894+00:00,x,y,2021-02-10 05:15:00+00:00,2021-02-10 07:25:00+00:00,alpha,True,20.0,1,a-1,1295279,9799.0
1644456,1644456,2021-02-13 20:11:15.055441+00:00,x,y,2021-03-15 11:00:00+00:00,2021-03-15 12:55:00+00:00,beta,True,20.0,0,b-69,1644456,11504.0
988303,988303,2021-01-28 17:11:19.012303+00:00,x,y,2021-02-13 13:30:00+00:00,2021-02-13 15:40:00+00:00,alpha,True,0.0,0,a-5,988303,8739.0
1651011,1651011,2021-02-14 04:27:30.076108+00:00,x,y,2021-03-09 13:30:00+00:00,2021-03-09 15:40:00+00:00,alpha,True,15.0,1,a-5,1651011,12495.0
17237458,17237458,2021-08-05 13:26:29.632083+00:00,x,y,2021-08-22 13:00:00+00:00,2021-08-22 15:00:00+00:00,alpha,True,15.0,1,a-9,17237458,9045.0
2876819,2876819,2021-03-09 05:22:56.695770+00:00,x,y,2021-06-18 11:00:00+00:00,2021-06-18 13:00:00+00:00,gamma,True,20.0,2,c-4,2876819,10905.0
3969960,3969960,2021-03-28 13:25:13.920796+00:00,x,y,2021-04-15 14:00:00+00:00,2021-04-15 15:55:00+00:00,beta,True,20.0,0,b-9,3969960,8957.0
6621881,6621881,2021-05-11 12:07:27.963701+00:00,x,y,2021-05-22 05:00:00+00:00,2021-05-22 07:00:00+00:00,gamma,True,20.0,2,c-2,6621881,8390.0
4740866,4740866,2021-04-18 13:25:38.382796+00:00,x,y,2021-04-19 05:00:00+00:00,2021-04-19 07:00:00+00:00,gamma,True,20.0,1,c-2,4740866,7390.0
7534842,7534842,2021-05-23 05:52:52.762461+00:00,x,y,2021-06-01 14:00:00+00:00,2021-06-01 15:55:00+00:00,beta,True,20.0,0,b-9,7534842,7395.0
4978619,4978619,2021-04-20 10:15:44.090088+00:00,x,y,2021-04-21 17:00:00+00:00,2021-04-21 18:59:00+00:00,gamma,True,20.0,1,c-6,4978619,7135.0
17995586,17995586,2021-08-09 16:21:16.091217+00:00,x,y,2021-08-16 17:05:00+00:00,2021-08-16 19:05:00+00:00,omega,True,20.0,1,d-5,17995586,9000.0
19815221,19815221,2021-08-18 13:25:38.959680+00:00,x,y,2021-08-26 10:35:00+00:00,2021-08-26 12:35:00+00:00,omega,True,20.0,1,d-3,19815221,7950.0
11547898,11547898,2021-06-27 19:49:11.886402+00:00,x,y,2021-07-12 04:00:00+00:00,2021-07-12 06:00:00+00:00,alpha,True,15.0,1,a-1,11547898,7150.0
6007873,6007873,2021-05-02 11:48:25.581743+00:00,x,y,2021-05-13 11:00:00+00:00,2021-05-13 13:00:00+00:00,gamma,True,20.0,1,c-4,6007873,9800.0
820250,820250,2021-01-24 11:05:38.699127+00:00,x,y,2021-02-05 11:00:00+00:00,2021-02-05 12:55:00+00:00,beta,True,20.0,0,b-69,820250,8707.0
20071343,20071343,2021-08-19 23:05:30.708777+00:00,x,y,2021-08-21 04:00:00+00:00,2021-08-21 06:00:00+00:00,alpha,True,15.0,1,a-1,20071343,18945.0
10112396,10112396,2021-06-16 14:34:45.307288+00:00,x,y,2021-07-01 14:00:00+00:00,2021-07-01 16:00:00+00:00,gamma,True,20.0,1,c-4,10112396,6620.0
16560756,16560756,2021-07-30 17:19:43.657720+00:00,x,y,2021-09-02 14:00:00+00:00,2021-09-02 16:00:00+00:00,gamma,True,20.0,1,c-4,16560756,12560.0
58131,58131,2021-01-02 04:58:31.418244+00:00,x,y,2021-02-16 13:30:00+00:00,2021-02-16 15:40:00+00:00,alpha,True,0.0,0,a-5,58131,8739.0
15000662,15000662,2021-07-18 18:18:52.233825+00:00,x,y,2021-07-24 17:00:00+00:00,2021-07-24 18:59:00+00:00,gamma,True,20.0,1,c-6,15000662,15075.0
10377432,10377432,2021-06-18 19:38:05.746113+00:00,x,y,2021-07-11 09:45:00+00:00,2021-07-11 11:45:00+00:00,gamma,True,20.0,2,c-2,10377432,7620.0
1162257,1162257,2021-02-02 04:42:28.933067+00:00,x,y,2021-02-27 05:00:00+00:00,2021-02-27 07:00:00+00:00,gamma,True,32.0,1,c-2,1162257,9150.0
9019454,9019454,2021-06-07 16:41:36.573255+00:00,x,y,2021-06-14 13:00:00+00:00,2021-06-14 15:00:00+00:00,alpha,True,15.0,1,a-9,9019454,9707.0
15498280,15498280,2021-07-22 23:16:30.325927+00:00,x,y,2021-07-23 13:00:00+00:00,2021-07-23 15:00:00+00:00,alpha,True,15.0,1,a-9,15498280,6810.0
7515742,7515742,2021-05-22 20:32:40.143434+00:00,x,y,2021-05-24 11:00:00+00:00,2021-05-24 13:00:00+00:00,gamma,True,0.0,0,c-4,7515742,9460.0
6322924,6322924,2021-05-07 00:13:52.211706+00:00,x,y,2021-05-07 17:00:00+00:00,2021-05-07 18:59:00+00:00,gamma,True,20.0,2,c-6,6322924,8390.0
17430868,17430868,2021-08-06 18:45:31.468194+00:00,x,y,2021-08-08 05:00:00+00:00,2021-08-08 06:55:00+00:00,beta,True,40.0,0,b-1,17430868,13280.0
986556,986556,2021-01-28 16:27:58.313144+00:00,x,y,2021-02-16 11:00:00+00:00,2021-02-16 12:55:00+00:00,beta,True,35.0,0,b-69,986556,9564.0
7189679,7189679,2021-05-19 11:22:32.701947+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,alpha,True,35.0,1,a-1,7189679,8027.0
20491398,20491398,2021-08-22 15:50:18.936425+00:00,x,y,2021-08-28 10:00:00+00:00,2021-08-28 12:00:00+00:00,alpha,True,15.0,1,a-7,20491398,9045.0
13201523,13201523,2021-07-06 19:14:13.485882+00:00,x,y,2021-07-15 14:00:00+00:00,2021-07-15 16:00:00+00:00,gamma,True,20.0,1,c-4,13201523,12560.0
15971678,15971678,2021-07-26 08:50:34.930873+00:00,x,y,2021-08-14 07:00:00+00:00,2021-08-14 09:00:00+00:00,alpha,True,35.0,1,a-5,15971678,10545.0
14848251,14848251,2021-07-17 14:02:40.983170+00:00,x,y,2021-07-24 10:00:00+00:00,2021-07-24 12:00:00+00:00,alpha,True,15.0,1,a-7,14848251,12945.0
7344740,7344740,2021-05-21 02:27:45.291377+00:00,x,y,2021-05-28 13:00:00+00:00,2021-05-28 15:00:00+00:00,alpha,True,35.0,1,a-5,7344740,7124.0
8505211,8505211,2021-06-02 15:16:03.086048+00:00,x,y,2021-06-18 07:30:00+00:00,2021-06-18 09:30:00+00:00,alpha,True,15.0,1,a-5,8505211,9403.0
21633924,21633924,2021-08-30 20:55:53.769705+00:00,x,y,2021-09-06 17:00:00+00:00,2021-09-06 18:59:00+00:00,gamma,True,20.0,1,c-6,21633924,6870.0
10672740,10672740,2021-06-21 10:20:54.806361+00:00,x,y,2021-07-12 14:00:00+00:00,2021-07-12 16:00:00+00:00,gamma,True,20.0,1,c-4,10672740,6900.0
5787120,5787120,2021-04-29 09:13:32.186123+00:00,x,y,2021-05-03 11:00:00+00:00,2021-05-03 13:00:00+00:00,gamma,True,20.0,1,c-4,5787120,7640.0
11687472,11687472,2021-06-28 17:27:53.734282+00:00,x,y,2021-08-01 04:00:00+00:00,2021-08-01 06:00:00+00:00,alpha,True,35.0,1,a-1,11687472,11072.0
8987638,8987638,2021-06-07 11:11:17.654825+00:00,x,y,2021-07-04 05:00:00+00:00,2021-07-04 07:00:00+00:00,gamma,True,20.0,2,c-2,8987638,11900.0
5340209,5340209,2021-04-23 12:18:21.333514+00:00,x,y,2021-05-02 13:30:00+00:00,2021-05-02 15:30:00+00:00,alpha,True,35.0,1,a-5,5340209,6495.0
2109208,2109208,2021-02-24 14:09:39.623045+00:00,x,y,2021-03-01 11:00:00+00:00,2021-03-01 12:55:00+00:00,beta,True,20.0,0,b-69,2109208,11483.0
3306850,3306850,2021-03-15 12:38:00.850163+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 07:00:00+00:00,gamma,True,20.0,2,c-2,3306850,11300.0
12786268,12786268,2021-07-04 17:35:12.457708+00:00,x,y,2021-07-05 13:00:00+00:00,2021-07-05 15:00:00+00:00,alpha,True,15.0,1,a-9,12786268,17445.0
4040523,4040523,2021-03-30 06:44:24.523719+00:00,x,y,2021-04-01 11:00:00+00:00,2021-04-01 12:55:00+00:00,beta,True,20.0,0,b-69,4040523,9260.0
19381742,19381742,2021-08-16 07:24:58.966933+00:00,x,y,2021-08-17 16:00:00+00:00,2021-08-17 18:00:00+00:00,alpha,True,15.0,1,a-23,19381742,7524.0
3251396,3251396,2021-03-14 14:12:24.769338+00:00,x,y,2021-03-26 13:30:00+00:00,2021-03-26 15:30:00+00:00,alpha,True,35.0,1,a-5,3251396,10799.0
626010,626010,2021-01-19 00:57:42.566736+00:00,x,y,2021-01-21 16:00:00+00:00,2021-01-21 18:10:00+00:00,alpha,True,20.0,1,a-7,626010,10227.0
21283829,21283829,2021-08-28 03:14:33.349745+00:00,x,y,2021-08-28 14:00:00+00:00,2021-08-28 15:55:00+00:00,beta,True,40.0,0,b-9,21283829,13470.0
7176352,7176352,2021-05-19 09:11:34.361313+00:00,x,y,2021-05-24 11:00:00+00:00,2021-05-24 12:55:00+00:00,beta,True,20.0,0,b-69,7176352,7374.0
15515257,15515257,2021-07-23 04:52:33.644027+00:00,x,y,2021-07-29 13:00:00+00:00,2021-07-29 15:00:00+00:00,alpha,True,15.0,1,a-9,15515257,11245.0
1031946,1031946,2021-01-29 18:36:09.580671+00:00,x,y,2021-02-08 11:00:00+00:00,2021-02-08 12:55:00+00:00,beta,True,35.0,0,b-69,1031946,9553.0
19991253,19991253,2021-08-19 13:20:09.246433+00:00,x,y,2021-09-15 04:00:00+00:00,2021-09-15 06:00:00+00:00,alpha,True,20.0,1,a-1,19991253,7524.0
713015,713015,2021-01-21 11:16:15.033479+00:00,x,y,2021-01-26 11:00:00+00:00,2021-01-26 12:55:00+00:00,beta,True,20.0,0,b-69,713015,8707.0
18255072,18255072,2021-08-10 17:38:02.007827+00:00,x,y,2021-08-15 17:00:00+00:00,2021-08-15 18:59:00+00:00,gamma,True,20.0,2,c-6,18255072,10280.0
6976287,6976287,2021-05-16 23:17:38.253875+00:00,x,y,2021-05-31 05:00:00+00:00,2021-05-31 07:00:00+00:00,alpha,True,35.0,1,a-1,6976287,6890.0
21429368,21429368,2021-08-29 07:37:13.375845+00:00,x,y,2021-09-22 05:30:00+00:00,2021-09-22 07:30:00+00:00,gamma,True,20.0,2,c-2,21429368,7870.0
10586390,10586390,2021-06-20 15:21:54.953228+00:00,x,y,2021-06-27 05:00:00+00:00,2021-06-27 06:55:00+00:00,beta,True,20.0,0,b-1,10586390,6375.0
5507958,5507958,2021-04-25 11:50:19.808471+00:00,x,y,2021-05-01 13:30:00+00:00,2021-05-01 15:30:00+00:00,alpha,True,35.0,1,a-5,5507958,6495.0
20586122,20586122,2021-08-23 08:50:39.337132+00:00,x,y,2021-08-24 16:00:00+00:00,2021-08-24 18:00:00+00:00,alpha,True,15.0,1,a-23,20586122,18945.0
9280368,9280368,2021-06-10 08:10:31.024687+00:00,x,y,2021-06-18 16:00:00+00:00,2021-06-18 18:00:00+00:00,alpha,True,35.0,1,a-23,9280368,9707.0
2309481,2309481,2021-02-28 08:43:17.376402+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,True,20.0,1,c-6,2309481,7390.0
17547209,17547209,2021-08-07 12:33:04.840521+00:00,x,y,2021-08-21 10:00:00+00:00,2021-08-21 12:00:00+00:00,gamma,True,20.0,1,c-2,17547209,9280.0
11445438,11445438,2021-06-27 07:47:39.815771+00:00,x,y,2021-06-29 04:00:00+00:00,2021-06-29 06:00:00+00:00,alpha,True,15.0,1,a-1,11445438,7900.0
151067,151067,2021-01-04 16:47:52.367185+00:00,x,y,2021-01-09 16:00:00+00:00,2021-01-09 18:10:00+00:00,alpha,True,0.0,0,a-7,151067,8739.0
19827373,19827373,2021-08-18 14:47:43.591416+00:00,x,y,2021-08-26 05:00:00+00:00,2021-08-26 06:55:00+00:00,beta,True,20.0,0,b-1,19827373,6750.0
6866830,6866830,2021-05-15 17:34:42.747345+00:00,x,y,2021-05-25 10:00:00+00:00,2021-05-25 12:00:00+00:00,alpha,True,15.0,1,a-9,6866830,7397.0
6577621,6577621,2021-05-10 19:11:18.781612+00:00,x,y,2021-05-11 05:00:00+00:00,2021-05-11 07:00:00+00:00,alpha,True,35.0,1,a-1,6577621,10442.0
4162341,4162341,2021-04-02 03:15:43.895741+00:00,x,y,2021-05-30 17:00:00+00:00,2021-05-30 18:59:00+00:00,gamma,True,20.0,1,c-6,4162341,9800.0
8837872,8837872,2021-06-05 18:40:49.563440+00:00,x,y,2021-06-30 11:00:00+00:00,2021-06-30 13:00:00+00:00,gamma,True,20.0,2,c-4,8837872,11900.0
3508015,3508015,2021-03-18 22:00:37.729032+00:00,x,y,2021-04-07 15:30:00+00:00,2021-04-07 17:30:00+00:00,alpha,True,15.0,1,a-7,3508015,9798.0
16230520,16230520,2021-07-28 03:16:53.168593+00:00,x,y,2021-08-03 16:00:00+00:00,2021-08-03 18:00:00+00:00,alpha,True,35.0,1,a-23,16230520,12645.0
20873237,20873237,2021-08-25 06:05:50.288186+00:00,x,y,2021-09-13 13:00:00+00:00,2021-09-13 15:00:00+00:00,alpha,True,15.0,1,a-9,20873237,6810.0
5180651,5180651,2021-04-21 23:46:24.542563+00:00,x,y,2021-04-27 11:00:00+00:00,2021-04-27 13:00:00+00:00,gamma,True,20.0,1,c-4,5180651,7390.0
11466254,11466254,2021-06-27 10:07:45.178203+00:00,x,y,2021-06-29 14:00:00+00:00,2021-06-29 16:00:00+00:00,gamma,True,20.0,2,c-4,11466254,11900.0
11249567,11249567,2021-06-25 16:55:25.819055+00:00,x,y,2021-07-08 09:45:00+00:00,2021-07-08 11:45:00+00:00,gamma,True,20.0,1,c-2,11249567,6900.0
2681036,2681036,2021-03-05 17:32:27.953563+00:00,x,y,2021-03-09 05:00:00+00:00,2021-03-09 07:00:00+00:00,alpha,True,35.0,1,a-1,2681036,8027.0
19175320,19175320,2021-08-15 03:44:00.044567+00:00,x,y,2021-08-24 17:00:00+00:00,2021-08-24 18:59:00+00:00,gamma,True,20.0,1,c-6,19175320,8750.0
8822962,8822962,2021-06-05 15:54:53.624414+00:00,x,y,2021-06-27 13:00:00+00:00,2021-06-27 15:00:00+00:00,alpha,True,15.0,1,a-9,8822962,9707.0
17719167,17719167,2021-08-08 10:29:02.749146+00:00,x,y,2021-08-11 10:00:00+00:00,2021-08-11 12:00:00+00:00,gamma,True,20.0,1,c-2,17719167,7500.0
8065975,8065975,2021-05-29 21:00:14.651560+00:00,x,y,2021-06-21 10:00:00+00:00,2021-06-21 12:00:00+00:00,alpha,True,35.0,1,a-9,8065975,7520.0
4616842,4616842,2021-04-15 10:09:21.056659+00:00,x,y,2021-05-18 13:30:00+00:00,2021-05-18 15:30:00+00:00,alpha,True,15.0,1,a-5,4616842,8048.0
9471804,9471804,2021-06-12 03:37:12.319660+00:00,x,y,2021-06-30 07:00:00+00:00,2021-06-30 09:00:00+00:00,alpha,True,15.0,1,a-5,9471804,6531.0
6181834,6181834,2021-05-04 21:37:38.910345+00:00,x,y,2021-05-07 11:00:00+00:00,2021-05-07 13:00:00+00:00,gamma,True,20.0,1,c-4,6181834,12500.0
15370350,15370350,2021-07-22 04:56:27.313943+00:00,x,y,2021-07-23 14:00:00+00:00,2021-07-23 16:00:00+00:00,gamma,True,20.0,2,c-4,15370350,7870.0
869560,869560,2021-01-25 16:03:11.531084+00:00,x,y,2021-02-07 05:00:00+00:00,2021-02-07 07:00:00+00:00,gamma,True,32.0,1,c-2,869560,9405.0
13432313,13432313,2021-07-08 06:14:17.658148+00:00,x,y,2021-07-29 14:00:00+00:00,2021-07-29 15:55:00+00:00,beta,True,40.0,0,b-9,13432313,8170.0
10931887,10931887,2021-06-23 11:29:53.298311+00:00,x,y,2021-07-10 17:00:00+00:00,2021-07-10 18:59:00+00:00,gamma,True,20.0,1,c-6,10931887,8100.0
1726836,1726836,2021-02-15 15:26:23.616358+00:00,x,y,2021-02-23 05:15:00+00:00,2021-02-23 07:25:00+00:00,alpha,True,35.0,1,a-1,1726836,12500.0
8508317,8508317,2021-06-02 15:43:19.298361+00:00,x,y,2021-06-06 17:00:00+00:00,2021-06-06 18:59:00+00:00,gamma,True,20.0,2,c-6,8508317,11900.0
3909035,3909035,2021-03-27 07:57:06.279660+00:00,x,y,2021-03-29 13:30:00+00:00,2021-03-29 15:30:00+00:00,alpha,True,15.0,1,a-5,3909035,9798.0
9588840,9588840,2021-06-12 17:52:25.734408+00:00,x,y,2021-07-17 16:00:00+00:00,2021-07-17 18:00:00+00:00,alpha,True,15.0,1,a-23,9588840,6850.0
18627208,18627208,2021-08-12 08:27:18.724186+00:00,x,y,2021-08-24 07:00:00+00:00,2021-08-24 09:00:00+00:00,alpha,True,20.0,1,a-5,18627208,10545.0
3113497,3113497,2021-03-12 10:47:47.558547+00:00,x,y,2021-03-29 05:00:00+00:00,2021-03-29 06:55:00+00:00,beta,True,20.0,0,b-1,3113497,9051.0
134705,134705,2021-01-04 09:14:03.326340+00:00,x,y,2021-02-04 16:00:00+00:00,2021-02-04 17:55:00+00:00,beta,False,40.0,0,b-19,134705,13086.0
15018120,15018120,2021-07-18 21:05:30.285667+00:00,x,y,2021-07-25 10:00:00+00:00,2021-07-25 12:00:00+00:00,gamma,True,20.0,1,c-2,15018120,23145.0
1336953,1336953,2021-02-06 09:07:47.576974+00:00,x,y,2021-02-11 05:00:00+00:00,2021-02-11 06:55:00+00:00,beta,True,35.0,0,b-1,1336953,9533.0
16622072,16622072,2021-07-31 08:31:52.629168+00:00,x,y,2021-08-04 17:00:00+00:00,2021-08-04 18:59:00+00:00,gamma,True,20.0,2,c-6,16622072,10785.0
16566159,16566159,2021-07-30 18:11:54.570199+00:00,x,y,2021-08-12 10:00:00+00:00,2021-08-12 12:00:00+00:00,gamma,True,20.0,2,c-2,16566159,8765.0
16350200,16350200,2021-07-29 01:25:58.959011+00:00,x,y,2021-07-29 04:00:00+00:00,2021-07-29 06:00:00+00:00,alpha,True,35.0,1,a-1,16350200,31145.0
1637962,1637962,2021-02-13 17:26:11.171840+00:00,x,y,2021-02-15 13:00:00+00:00,2021-02-15 15:00:00+00:00,alpha,True,35.0,1,a-5,1637962,12500.0
2218633,2218633,2021-02-27 01:31:18.136388+00:00,x,y,2021-03-22 08:00:00+00:00,2021-03-22 09:55:00+00:00,beta,True,20.0,0,b-67,2218633,11452.0
7232510,7232510,2021-05-19 18:45:02.787202+00:00,x,y,2021-05-24 13:00:00+00:00,2021-05-24 15:00:00+00:00,alpha,True,35.0,1,a-5,7232510,8027.0
6397434,6397434,2021-05-08 06:55:32.710846+00:00,x,y,2021-05-16 11:00:00+00:00,2021-05-16 13:00:00+00:00,gamma,True,20.0,2,c-4,6397434,10150.0
12724338,12724338,2021-07-04 11:43:09.524299+00:00,x,y,2021-07-08 07:00:00+00:00,2021-07-08 09:00:00+00:00,alpha,True,35.0,1,a-5,12724338,12645.0
